 variables = x , y 
 zone N=100,E=162, F= FEPOINT, ET= TRIANGLE
          47          48          58
          47          58          57
          48          49          59
          48          59          58
          49          50          60
          49          60          59
          51          52          62
          51          62          61
          52          53          63
          52          63          62
          53          54          64
          53          64          63
          54          55          65
          54          65          64
          55          56          66
          55          66          65
          56          57          67
          56          67          66
          57          58          68
          57          68          67
          58          59          69
          58          69          68
          59          60          70
          59          70          69
          61          62          72
          61          72          71
          62          63          73
          62          73          72
          63          64          74
          63          74          73
          64          65          75
          64          75          74
          65          66          76
          65          76          75
          66          67          77
          66          77          76
          67          68          78
          67          78          77
          68          69          79
          68          79          78
          69          70          80
          69          80          79
          71          72          82
          71          82          81
          72          73          83
          72          83          82
          73          74          84
          73          84          83
          74          75          85
          74          85          84
          75          76          86
          75          86          85
          76          77          87
          76          87          86
          77          78          88
          77          88          87
          78          79          89
          78          89          88
          79          80          90
          79          90          89
          81          82          92
          81          92          91
          82          83          93
          82          93          92
          83          84          94
          83          94          93
          84          85          95
          84          95          94
          85          86          96
          85          96          95
          86          87          97
          86          97          96
          87          88          98
          87          98          97
          88          89          99
          88          99          98
          89          90         100
          89         100          99
